DOY,Tb,YEAR,POP,TIME
184,19.70031651,2020,2600m,21
184,19.70073692,2020,2600m,22
184,19.70020691,2020,2600m,23
185,19.6316739,2020,2600m,12
185,19.6308187,2020,2600m,13
185,19.63224514,2020,2600m,14
185,19.63577641,2020,2600m,15
185,19.64106299,2020,2600m,16
185,19.64765669,2020,2600m,17
185,19.65507668,2020,2600m,18
185,19.66285934,2020,2600m,19
185,19.67058791,2020,2600m,20
185,19.67790622,2020,2600m,21
185,19.68452207,2020,2600m,22
185,19.69020321,2020,2600m,23
186,19.72349754,2020,2600m,12
186,19.73630367,2020,2600m,13
186,19.75123293,2020,2600m,14
186,19.76781973,2020,2600m,15
186,19.78555577,2020,2600m,16
186,19.80393607,2020,2600m,17
186,19.82249247,2020,2600m,18
186,19.84081159,2020,2600m,19
186,19.85853617,2020,2600m,20
186,19.87536103,2020,2600m,21
186,19.89102965,2020,2600m,22
186,19.90533195,2020,2600m,23
187,19.9779744,2020,2600m,12
187,19.98147493,2020,2600m,13
187,19.98524334,2020,2600m,14
187,19.98909923,2020,2600m,15
187,19.99280994,2020,2600m,16
187,19.99612089,2020,2600m,17
187,19.99877957,2020,2600m,18
187,20.0005528,2020,2600m,19
187,20.00123497,2020,2600m,20
187,20.00065222,2020,2600m,21
187,19.99866479,2020,2600m,22
187,19.9951658,2020,2600m,23
188,19.8561446,2020,2600m,12
188,19.84674261,2020,2600m,13
188,19.83806696,2020,2600m,14
188,19.82995522,2020,2600m,15
188,19.8222275,2020,2600m,16
188,19.81471248,2020,2600m,17
188,19.8072637,2020,2600m,18
188,19.79976295,2020,2600m,19
188,19.79211615,2020,2600m,20
188,19.78424817,2020,2600m,21
188,19.77609623,2020,2600m,22
188,19.76760313,2020,2600m,23
189,19.68020084,2020,2600m,12
189,19.68532419,2020,2600m,13
189,19.69241608,2020,2600m,14
189,19.70106171,2020,2600m,15
189,19.71081537,2020,2600m,16
189,19.72123958,2020,2600m,17
189,19.73193619,2020,2600m,18
189,19.74256606,2020,2600m,19
189,19.75285184,2020,2600m,20
189,19.76257249,2020,2600m,21
189,19.77155647,2020,2600m,22
189,19.77967223,2020,2600m,23
190,19.86166958,2020,2600m,12
190,19.87749978,2020,2600m,13
190,19.89503009,2020,2600m,14
190,19.91377488,2020,2600m,15
190,19.93322149,2020,2600m,16
190,19.95288135,2020,2600m,17
190,19.97231736,2020,2600m,18
190,19.9911553,2020,2600m,19
190,20.00908445,2020,2600m,20
190,20.0258555,2020,2600m,21
190,20.04127728,2020,2600m,22
190,20.05521001,2020,2600m,23
191,20.13454114,2020,2600m,12
191,20.14174804,2020,2600m,13
191,20.14991,2020,2600m,14
191,20.1587584,2020,2600m,15
191,20.16795713,2020,2600m,16
191,20.17715824,2020,2600m,17
191,20.18603937,2020,2600m,18
191,20.19432345,2020,2600m,19
191,20.20178265,2020,2600m,20
191,20.20823545,2020,2600m,21
191,20.2135434,2020,2600m,22
191,20.21760506,2020,2600m,23
192,20.17880045,2020,2600m,12
192,20.17427479,2020,2600m,13
192,20.16980657,2020,2600m,14
192,20.16523439,2020,2600m,15
192,20.16039882,2020,2600m,16
192,20.15515567,2020,2600m,17
192,20.14937982,2020,2600m,18
192,20.1429673,2020,2600m,19
192,20.13583332,2020,2600m,20
192,20.12790813,2020,2600m,21
192,20.11913107,2020,2600m,22
192,20.10944339,2020,2600m,23
193,19.91166985,2020,2600m,12
193,19.89686277,2020,2600m,13
193,19.88288044,2020,2600m,14
193,19.86958242,2020,2600m,15
193,19.85677215,2020,2600m,16
193,19.84422404,2020,2600m,17
193,19.83170397,2020,2600m,18
193,19.81898552,2020,2600m,19
193,19.80585972,2020,2600m,20
193,19.79214395,2020,2600m,21
193,19.77769408,2020,2600m,22
193,19.76241098,2020,2600m,23
194,19.59051001,2020,2600m,12
194,19.59876207,2020,2600m,13
194,19.61083888,2020,2600m,14
194,19.62598762,2020,2600m,15
194,19.64340846,2020,2600m,16
194,19.66232506,2020,2600m,17
194,19.68203116,2020,2600m,18
194,19.70191585,2020,2600m,19
194,19.72147021,2020,2600m,20
194,19.74028307,2020,2600m,21
194,19.75803008,2020,2600m,22
194,19.77445873,2020,2600m,23
195,19.86759399,2020,2600m,12
195,19.87064204,2020,2600m,13
195,19.87337799,2020,2600m,14
195,19.87568708,2020,2600m,15
195,19.87745352,2020,2600m,16
195,19.87857221,2020,2600m,17
195,19.87895356,2020,2600m,18
195,19.87852416,2020,2600m,19
195,19.87722537,2020,2600m,20
195,19.87501028,2020,2600m,21
195,19.87184026,2020,2600m,22
195,19.8676839,2020,2600m,23
196,19.7793217,2020,2600m,12
196,19.78100833,2020,2600m,13
196,19.78471203,2020,2600m,14
196,19.79007399,2020,2600m,15
196,19.79667139,2020,2600m,16
196,19.80406907,2020,2600m,17
196,19.81185188,2020,2600m,18
196,19.81964938,2020,2600m,19
196,19.82714487,2020,2600m,20
196,19.83407402,2020,2600m,21
196,19.84022315,2020,2600m,22
196,19.8454269,2020,2600m,23
197,19.85602999,2020,2600m,12
197,19.86100328,2020,2600m,13
197,19.86697789,2020,2600m,14
197,19.87369924,2020,2600m,15
197,19.88089412,2020,2600m,16
197,19.88829765,2020,2600m,17
197,19.89567074,2020,2600m,18
197,19.90280825,2020,2600m,19
197,19.9095392,2020,2600m,20
197,19.91572509,2020,2600m,21
197,19.92125735,2020,2600m,22
197,19.92605101,2020,2600m,23
198,19.95288966,2020,2600m,12
198,19.96356315,2020,2600m,13
198,19.97656552,2020,2600m,14
198,19.99147421,2020,2600m,15
198,20.00776228,2020,2600m,16
198,20.02486987,2020,2600m,17
198,20.04225718,2020,2600m,18
198,20.05943712,2020,2600m,19
198,20.07598935,2020,2600m,20
198,20.09156471,2020,2600m,21
198,20.10588506,2020,2600m,22
198,20.1187376,2020,2600m,23
199,20.19849123,2020,2600m,12
199,20.21383637,2020,2600m,13
199,20.23203973,2020,2600m,14
199,20.25256824,2020,2600m,15
199,20.27479888,2020,2600m,16
199,20.29810267,2020,2600m,17
199,20.32189464,2020,2600m,18
199,20.34565902,2020,2600m,19
199,20.36895532,2020,2600m,20
199,20.39141364,2020,2600m,21
199,20.41272888,2020,2600m,22
199,20.43265477,2020,2600m,23
200,20.58025342,2020,2600m,12
200,20.59341278,2020,2600m,13
200,20.6076351,2020,2600m,14
200,20.62261083,2020,2600m,15
200,20.63793541,2020,2600m,16
200,20.65315262,2020,2600m,17
200,20.66779764,2020,2600m,18
200,20.68143385,2020,2600m,19
200,20.69367483,2020,2600m,20
200,20.70419395,2020,2600m,21
200,20.71272726,2020,2600m,22
200,20.71907077,2020,2600m,23
201,20.6732227,2020,2600m,12
201,20.67711436,2020,2600m,13
201,20.68304565,2020,2600m,14
201,20.69048665,2020,2600m,15
201,20.69887599,2020,2600m,16
201,20.70767251,2020,2600m,17
201,20.71638365,2020,2600m,18
201,20.72458127,2020,2600m,19
201,20.73190829,2020,2600m,20
201,20.73807864,2020,2600m,21
201,20.74287254,2020,2600m,22
201,20.74612812,2020,2600m,23
202,20.6769786,2020,2600m,12
202,20.67075749,2020,2600m,13
202,20.66489725,2020,2600m,14
202,20.65921763,2020,2600m,15
202,20.65352587,2020,2600m,16
202,20.64764045,2020,2600m,17
202,20.64139956,2020,2600m,18
202,20.63465941,2020,2600m,19
202,20.62729045,2020,2600m,20
202,20.61918044,2020,2600m,21
202,20.61023968,2020,2600m,22
202,20.60040158,2020,2600m,23
203,20.42081763,2020,2600m,12
203,20.41012338,2020,2600m,13
203,20.40069976,2020,2600m,14
203,20.39243739,2020,2600m,15
203,20.38514516,2020,2600m,16
203,20.37857641,2020,2600m,17
203,20.37245553,2020,2600m,18
203,20.36650232,2020,2600m,19
203,20.36044868,2020,2600m,20
203,20.35404893,2020,2600m,21
203,20.34708708,2020,2600m,22
203,20.33937995,2020,2600m,23
204,20.19197955,2020,2600m,12
204,20.18464128,2020,2600m,13
204,20.17827615,2020,2600m,14
204,20.17267321,2020,2600m,15
204,20.16760125,2020,2600m,16
204,20.16283291,2020,2600m,17
204,20.15816236,2020,2600m,18
204,20.15341562,2020,2600m,19
204,20.14845124,2020,2600m,20
204,20.14315725,2020,2600m,21
204,20.13744915,2020,2600m,22
204,20.13126755,2020,2600m,23
205,20.02415351,2020,2600m,12
205,20.01745033,2020,2600m,13
205,20.01119827,2020,2600m,14
205,20.00531576,2020,2600m,15
205,19.99970269,2020,2600m,16
205,19.99424931,2020,2600m,17
205,19.98884501,2020,2600m,18
205,19.98338344,2020,2600m,19
205,19.97776825,2020,2600m,20
205,19.97191397,2020,2600m,21
205,19.96575311,2020,2600m,22
205,19.95923026,2020,2600m,23
206,19.85262758,2020,2600m,12
206,19.84640515,2020,2600m,13
206,19.84094708,2020,2600m,14
206,19.8362311,2020,2600m,15
206,19.83218364,2020,2600m,16
206,19.82869095,2020,2600m,17
206,19.82561644,2020,2600m,18
206,19.82281609,2020,2600m,19
206,19.82014865,2020,2600m,20
206,19.81748258,2020,2600m,21
206,19.81470028,2020,2600m,22
206,19.81169859,2020,2600m,23
207,19.79124217,2020,2600m,12
207,19.80172803,2020,2600m,13
207,19.81443387,2020,2600m,14
207,19.82889042,2020,2600m,15
207,19.84456462,2020,2600m,16
207,19.86090879,2020,2600m,17
207,19.87739335,2020,2600m,18
207,19.89353056,2020,2600m,19
207,19.90888997,2020,2600m,20
207,19.92310666,2020,2600m,21
207,19.93588241,2020,2600m,22
207,19.94697919,2020,2600m,23
208,20.00914455,2020,2600m,12
208,20.02662975,2020,2600m,13
208,20.04715555,2020,2600m,14
208,20.07011981,2020,2600m,15
208,20.09481068,2020,2600m,16
208,20.12048506,2020,2600m,17
208,20.14643415,2020,2600m,18
208,20.17202582,2020,2600m,19
208,20.19671842,2020,2600m,20
208,20.22005931,2020,2600m,21
208,20.24168099,2020,2600m,22
208,20.26129571,2020,2600m,23
209,20.37360494,2020,2600m,12
209,20.38243913,2020,2600m,13
209,20.39200751,2020,2600m,14
209,20.40201468,2020,2600m,15
209,20.41211009,2020,2600m,16
209,20.42193916,2020,2600m,17
209,20.43117818,2020,2600m,18
209,20.4395536,2020,2600m,19
209,20.44684703,2020,2600m,20
209,20.45288962,2020,2600m,21
209,20.457551,2020,2600m,22
209,20.46072692,2020,2600m,23
210,20.42025459,2020,2600m,12
210,20.42173257,2020,2600m,13
210,20.42432833,2020,2600m,14
210,20.42771871,2020,2600m,15
210,20.43156486,2020,2600m,16
210,20.43553899,2020,2600m,17
210,20.43934173,2020,2600m,18
210,20.44271367,2020,2600m,19
210,20.44543904,2020,2600m,20
210,20.44734162,2020,2600m,21
210,20.44827626,2020,2600m,22
210,20.44812218,2020,2600m,23
211,20.40836172,2020,2600m,12
211,20.41374797,2020,2600m,13
211,20.42058118,2020,2600m,14
211,20.42845859,2020,2600m,15
211,20.43696061,2020,2600m,16
211,20.44568715,2020,2600m,17
211,20.45427796,2020,2600m,18
211,20.4624183,2020,2600m,19
211,20.46983421,2020,2600m,20
211,20.47628856,2020,2600m,21
211,20.48158047,2020,2600m,22
211,20.48554528,2020,2600m,23
212,20.49324807,2020,2600m,12
212,20.50710281,2020,2600m,13
212,20.52341921,2020,2600m,14
212,20.54154721,2020,2600m,15
212,20.56080429,2020,2600m,16
212,20.58053548,2020,2600m,17
212,20.60014875,2020,2600m,18
212,20.61913398,2020,2600m,19
212,20.63706703,2020,2600m,20
212,20.65360705,2020,2600m,21
212,20.66849144,2020,2600m,22
212,20.68153111,2020,2600m,23
213,20.73606574,2020,2600m,12
213,20.74101562,2020,2600m,13
213,20.74632724,2020,2600m,14
213,20.75170469,2020,2600m,15
213,20.75684081,2020,2600m,16
213,20.76145238,2020,2600m,17
213,20.76530126,2020,2600m,18
213,20.76819774,2020,2600m,19
213,20.76999367,2020,2600m,20
213,20.77057624,2020,2600m,21
213,20.76986076,2020,2600m,22
213,20.76777828,2020,2600m,23
214,20.70510033,2020,2600m,12
214,20.71876203,2020,2600m,13
214,20.73627976,2020,2600m,14
214,20.75677857,2020,2600m,15
214,20.77930237,2020,2600m,16
214,20.80291755,2020,2600m,17
214,20.82677795,2020,2600m,18
214,20.85015657,2020,2600m,19
214,20.87245129,2020,2600m,20
214,20.89317841,2020,2600m,21
214,20.91196167,2020,2600m,22
214,20.92851922,2020,2600m,23
215,20.96421736,2020,2600m,12
215,20.96371875,2020,2600m,13
215,20.96429646,2020,2600m,14
215,20.96588256,2020,2600m,15
215,20.96830844,2020,2600m,16
215,20.97134645,2020,2600m,17
215,20.97474223,2020,2600m,18
215,20.97823685,2020,2600m,19
215,20.98158476,2020,2600m,20
215,20.98456451,2020,2600m,21
215,20.98697994,2020,2600m,22
215,20.98865444,2020,2600m,23
216,20.92866723,2020,2600m,12
216,20.92076408,2020,2600m,13
216,20.91259157,2020,2600m,14
216,20.90406728,2020,2600m,15
216,20.8950957,2020,2600m,16
216,20.88559215,2020,2600m,17
216,20.87547952,2020,2600m,18
216,20.86469856,2020,2600m,19
216,20.85319806,2020,2600m,20
216,20.84095315,2020,2600m,21
216,20.82795596,2020,2600m,22
216,20.81421469,2020,2600m,23
217,20.61060526,2020,2600m,12
217,20.60124791,2020,2600m,13
217,20.59388999,2020,2600m,14
217,20.58841223,2020,2600m,15
217,20.58457204,2020,2600m,16
217,20.58205153,2020,2600m,17
217,20.5805067,2020,2600m,18
217,20.57960405,2020,2600m,19
217,20.57904168,2020,2600m,20
217,20.57855983,2020,2600m,21
217,20.57794448,2020,2600m,22
217,20.57702543,2020,2600m,23
218,20.54816335,2020,2600m,12
218,20.55137825,2020,2600m,13
218,20.55598072,2020,2600m,14
218,20.56181823,2020,2600m,15
218,20.56868204,2020,2600m,16
218,20.57632963,2020,2600m,17
218,20.58450732,2020,2600m,18
218,20.59297008,2020,2600m,19
218,20.60149383,2020,2600m,20
218,20.60988099,2020,2600m,21
218,20.61796192,2020,2600m,22
218,20.6255931,2020,2600m,23
219,20.72322238,2020,2600m,12
219,20.73964631,2020,2600m,13
219,20.75808544,2020,2600m,14
219,20.77813051,2020,2600m,15
219,20.79931344,2020,2600m,16
219,20.82115875,2020,2600m,17
219,20.84321715,2020,2600m,18
219,20.86508765,2020,2600m,19
219,20.88645015,2020,2600m,20
219,20.90700378,2020,2600m,21
219,20.92653714,2020,2600m,22
219,20.94485202,2020,2600m,23
220,21.06724798,2020,2600m,12
220,21.07170894,2020,2600m,13
220,21.07609936,2020,2600m,14
220,21.08036388,2020,2600m,15
220,21.08439781,2020,2600m,16
220,21.08806654,2020,2600m,17
220,21.09121995,2020,2600m,18
220,21.09370504,2020,2600m,19
220,21.09537584,2020,2600m,20
220,21.09610043,2020,2600m,21
220,21.09576497,2020,2600m,22
220,21.09427581,2020,2600m,23
221,21.02746574,2020,2600m,12
221,21.03255275,2020,2600m,13
221,21.04041713,2020,2600m,14
221,21.05069691,2020,2600m,15
221,21.06289318,2020,2600m,16
221,21.0764444,2020,2600m,17
221,21.09078429,2020,2600m,18
221,21.10537893,2020,2600m,19
221,21.11974647,2020,2600m,20
221,21.13346925,2020,2600m,21
221,21.14619261,2020,2600m,22
221,21.15762617,2020,2600m,23
222,21.22203618,2020,2600m,12
222,21.2362019,2020,2600m,13
222,21.25292396,2020,2600m,14
222,21.27169614,2020,2600m,15
222,21.29190497,2020,2600m,16
222,21.31290067,2020,2600m,17
222,21.33405222,2020,2600m,18
222,21.35478616,2020,2600m,19
222,21.37460981,2020,2600m,20
222,21.39312214,2020,2600m,21
222,21.41001316,2020,2600m,22
222,21.42505467,2020,2600m,23
223,21.47927618,2020,2600m,12
223,21.48089121,2020,2600m,13
223,21.48264574,2020,2600m,14
223,21.48434014,2020,2600m,15
223,21.48574352,2020,2600m,16
223,21.4866181,2020,2600m,17
223,21.48673672,2020,2600m,18
223,21.48589356,2020,2600m,19
223,21.48390836,2020,2600m,20
223,21.48062724,2020,2600m,21
223,21.4759224,2020,2600m,22
223,21.46969102,2020,2600m,23
224,21.31678488,2020,2600m,12
224,21.31460316,2020,2600m,13
224,21.31509182,2020,2600m,14
224,21.31789579,2020,2600m,15
224,21.32257173,2020,2600m,16
224,21.32864635,2020,2600m,17
224,21.33565508,2020,2600m,18
224,21.34316701,2020,2600m,19
224,21.35079435,2020,2600m,20
224,21.35819636,2020,2600m,21
224,21.3650695,2020,2600m,22
224,21.37114564,2020,2600m,23
225,21.36721269,2020,2600m,12
225,21.36905482,2020,2600m,13
225,21.37198336,2020,2600m,14
225,21.37570374,2020,2600m,15
225,21.37984725,2020,2600m,16
225,21.38401718,2020,2600m,17
225,21.38782188,2020,2600m,18
225,21.39089805,2020,2600m,19
225,21.39292544,2020,2600m,20
225,21.3936355,2020,2600m,21
225,21.39281471,2020,2600m,22
225,21.39030275,2020,2600m,23
226,21.2379007,2020,2600m,12
226,21.22625306,2020,2600m,13
226,21.21564335,2020,2600m,14
226,21.20594447,2020,2600m,15
226,21.19696623,2020,2600m,16
226,21.18849022,2020,2600m,17
226,21.180297,2020,2600m,18
226,21.17218341,2020,2600m,19
226,21.1639713,2020,2600m,20
226,21.15551189,2020,2600m,21
226,21.14668567,2020,2600m,22
226,21.13739757,2020,2600m,23
227,20.9891124,2020,2600m,12
227,20.98462423,2020,2600m,13
227,20.98251477,2020,2600m,14
227,20.98246743,2020,2600m,15
227,20.98405355,2020,2600m,16
227,20.98680004,2020,2600m,17
227,20.99023546,2020,2600m,18
227,20.99392057,2020,2600m,19
227,20.99746603,2020,2600m,20
227,21.00054004,2020,2600m,21
227,21.00287025,2020,2600m,22
227,21.00424364,2020,2600m,23
228,20.94698478,2020,2600m,12
228,20.94569936,2020,2600m,13
228,20.9462558,2020,2600m,14
228,20.94851096,2020,2600m,15
228,20.95221169,2020,2600m,16
228,20.95704436,2020,2600m,17
228,20.96266664,2020,2600m,18
228,20.96873274,2020,2600m,19
228,20.97491185,2020,2600m,20
228,20.98090123,2020,2600m,21
228,20.98643596,2020,2600m,22
228,20.99129259,2020,2600m,23
229,20.96343253,2020,2600m,12
229,20.95639281,2020,2600m,13
229,20.9491063,2020,2600m,14
229,20.94156252,2020,2600m,15
229,20.93371695,2020,2600m,16
229,20.92550324,2020,2600m,17
229,20.91684013,2020,2600m,18
229,20.90764252,2020,2600m,19
229,20.89782559,2020,2600m,20
229,20.8873094,2020,2600m,21
229,20.8760198,2020,2600m,22
229,20.86389269,2020,2600m,23
230,20.64721272,2020,2600m,12
230,20.63427613,2020,2600m,13
230,20.62309146,2020,2600m,14
230,20.61344222,2020,2600m,15
230,20.60500935,2020,2600m,16
230,20.59742696,2020,2600m,17
230,20.59032083,2020,2600m,18
230,20.58333461,2020,2600m,19
230,20.57614576,2020,2600m,20
230,20.56846761,2020,2600m,21
230,20.56005206,2020,2600m,22
230,20.55068756,2020,2600m,23
231,20.37560779,2020,2600m,12
231,20.37405589,2020,2600m,13
231,20.3762989,2020,2600m,14
231,20.38187115,2020,2600m,15
231,20.3901242,2020,2600m,16
231,20.40033572,2020,2600m,17
231,20.41178833,2020,2600m,18
231,20.42382032,2020,2600m,19
231,20.43585152,2020,2600m,20
231,20.44738885,2020,2600m,21
231,20.45802257,2020,2600m,22
231,20.46741941,2020,2600m,23
232,20.49568735,2020,2600m,12
232,20.50536159,2020,2600m,13
232,20.51746842,2020,2600m,14
232,20.53154305,2020,2600m,15
232,20.54701115,2020,2600m,16
232,20.56326439,2020,2600m,17
232,20.57971692,2020,2600m,18
232,20.59583974,2020,2600m,19
232,20.61117465,2020,2600m,20
232,20.62533861,2020,2600m,21
232,20.63802383,2020,2600m,22
232,20.64899108,2020,2600m,23
233,20.65710984,2020,2600m,12
233,20.65700274,2020,2600m,13
233,20.65760143,2020,2600m,14
233,20.65872156,2020,2600m,15
233,20.66014007,2020,2600m,16
233,20.66162313,2020,2600m,17
233,20.66294598,2020,2600m,18
233,20.66390641,2020,2600m,19
233,20.66433066,2020,2600m,20
233,20.66407341,2020,2600m,21
233,20.66301572,2020,2600m,22
233,20.66106386,2020,2600m,23
234,20.59279157,2020,2600m,12
234,20.59590556,2020,2600m,13
234,20.60154635,2020,2600m,14
234,20.60934266,2020,2600m,15
234,20.61881636,2020,2600m,16
234,20.62945384,2020,2600m,17
234,20.64075034,2020,2600m,18
234,20.65223875,2020,2600m,19
234,20.66350696,2020,2600m,20
234,20.67420651,2020,2600m,21
234,20.68405488,2020,2600m,22
234,20.69283149,2020,2600m,23
235,20.70101092,2020,2600m,12
235,20.69703793,2020,2600m,13
235,20.69277082,2020,2600m,14
235,20.68815472,2020,2600m,15
235,20.68312693,2020,2600m,16
235,20.67762742,2020,2600m,17
235,20.67160291,2020,2600m,18
235,20.66500288,2020,2600m,19
235,20.6577806,2020,2600m,20
235,20.64989249,2020,2600m,21
235,20.64129676,2020,2600m,22
235,20.63195325,2020,2600m,23
236,20.45807179,2020,2600m,12
236,20.4467607,2020,2600m,13
236,20.43649563,2020,2600m,14
236,20.42713149,2020,2600m,15
236,20.4184441,2020,2600m,16
236,20.41016019,2020,2600m,17
236,20.40198621,2020,2600m,18
236,20.39363299,2020,2600m,19
236,20.38483122,2020,2600m,20
236,20.37534131,2020,2600m,21
236,20.36495881,2020,2600m,22
236,20.35352268,2020,2600m,23
237,20.16169583,2020,2600m,12
237,20.15759169,2020,2600m,13
237,20.15597027,2020,2600m,14
237,20.15643159,2020,2600m,15
237,20.15848803,2020,2600m,16
237,20.16161515,2020,2600m,17
237,20.16529595,2020,2600m,18
237,20.16905305,2020,2600m,19
